ndc11,hcpcs_code,hcpcs_description,drug_name,manufacturer,hcpcs_dosage,pkg_size,pkg_qty,bill_units_per_item,bill_units_per_pkg,has_multiple_hcpcs,all_hcpcs_codes
68982034701,J7177,"Inj., fibryga, 1 mg",Fibryga,Octapharma USA Inc.,1 MG,1.0,1,1.0,1.0,False,
68982034901,J7177,"Inj., fibryga, 1 mg",Fibryga,Octapharma USA Inc.,1 MG,1.0,1,1.0,1.0,False,
68982081001,J1551,Inj cutaquig 100 mg,Cutaquig,Octapharma USA Inc.,100 MG,6.0,1,10.0,10.0,False,
68982081003,J1551,Inj cutaquig 100 mg,Cutaquig,Octapharma USA Inc.,100 MG,12.0,1,20.0,20.0,False,
68982081004,J1551,Inj cutaquig 100 mg,Cutaquig,Octapharma USA Inc.,100 MG,20.0,1,33.0,33.0,False,
68982081005,J1551,Inj cutaquig 100 mg,Cutaquig,Octapharma USA Inc.,100 MG,24.0,1,40.0,40.0,False,
68982081006,J1551,Inj cutaquig 100 mg,Cutaquig,Octapharma USA Inc.,100 MG,48.0,1,80.0,80.0,False,
68982082202,J1576,"Inj, panzyga, 500 mg",Panzyga,Octapharma USA Inc.,500 MG,25.0,1,5.0,5.0,False,
68982082203,J1576,"Inj, panzyga, 500 mg",Panzyga,Octapharma USA Inc.,500 MG,50.0,1,10.0,10.0,False,
68982082204,J1576,"Inj, panzyga, 500 mg",Panzyga,Octapharma USA Inc.,500 MG,100.0,1,20.0,20.0,False,
68982082205,J1576,"Inj, panzyga, 500 mg",Panzyga,Octapharma USA Inc.,500 MG,200.0,1,40.0,40.0,False,
68982082206,J1576,"Inj, panzyga, 500 mg",Panzyga,Octapharma USA Inc.,500 MG,300.0,1,60.0,60.0,False,
68982084001,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,20.0,1,2.0,2.0,False,
68982084002,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,50.0,1,5.0,5.0,False,
68982084003,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,100.0,1,10.0,10.0,False,
68982084004,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,200.0,1,20.0,20.0,False,
68982085001,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,20.0,1,4.0,4.0,False,
68982085002,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,50.0,1,10.0,10.0,False,
68982085003,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,100.0,1,20.0,20.0,False,
68982085004,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,200.0,1,40.0,40.0,False,
68982085005,J1568,Octagam injection,Octagam,Octapharma USA Inc.,500 MG,300.0,1,60.0,60.0,False,
68992301001,J7503,Tacrol envarsus ex rel oral,Envarsus XR,"Veloxis Pharmaceuticals, Inc.",0.25 MG,100.0,1,400.0,400.0,False,
68992301003,J7503,Tacrol envarsus ex rel oral,Envarsus XR,"Veloxis Pharmaceuticals, Inc.",0.25 MG,30.0,1,120.0,120.0,False,
68992304001,J7503,Tacrol envarsus ex rel oral,Envarsus XR,"Veloxis Pharmaceuticals, Inc.",0.25 MG,100.0,1,1600.0,1600.0,False,
68992304003,J7503,Tacrol envarsus ex rel oral,Envarsus XR,"Veloxis Pharmaceuticals, Inc.",0.25 MG,30.0,1,480.0,480.0,False,
68992307501,J7503,Tacrol envarsus ex rel oral,Envarsus XR,"Veloxis Pharmaceuticals, Inc.",0.25 MG,100.0,1,300.0,300.0,False,
68992307503,J7503,Tacrol envarsus ex rel oral,Envarsus XR,"Veloxis Pharmaceuticals, Inc.",0.25 MG,30.0,1,90.0,90.0,False,
69097000396,J3430,Vitamin k phytonadione inj,Phytonadione,"Cipla USA, Inc.",1 MG,0.5,10,1.0,10.0,False,
69097000467,J1720,Hydrocortisone sodium succ i,Hydrocortisone Sodium Succinate,"Cipla USA, Inc.",UP TO 100 MG,1.0,1,1.0,1.0,False,
69097000722,J2404,"Inj, nicardipine 0.1 mg",Nicardipine,"Cipla USA, Inc.",0.1 MG,200.0,10,200.0,2000.0,False,
69097000822,J2404,"Inj, nicardipine 0.1 mg",Nicardipine,"Cipla USA, Inc.",0.1 MG,200.0,10,400.0,4000.0,False,
69097016853,J7605,Arformoterol non-comp unit,Arformoterol Tartrate,"Cipla USA, Inc.",15 MCG,2.0,30,1.0,30.0,False,
69097016864,J7605,Arformoterol non-comp unit,Arformoterol Tartrate,"Cipla USA, Inc.",15 MCG,2.0,60,1.0,60.0,False,
69097016887,J7605,Arformoterol non-comp unit,Arformoterol Tartrate,"Cipla USA, Inc.",15 MCG,2.0,30,1.0,30.0,False,
69097017353,J7620,Albuterol ipratrop non-comp,Albuterol ipratropium,"Cipla USA, Inc.",2.5 MG/0.5 MG,3.0,30,1.0,30.0,False,
69097017364,J7620,Albuterol ipratrop non-comp,Albuterol ipratropium,"Cipla USA, Inc.",2.5 MG/0.5 MG,3.0,60,1.0,60.0,False,
69097031853,J7626,Budesonide non-comp unit,Budesonide,"Cipla USA, Inc.",UP TO 0.50 MG,2.0,30,1.0,30.0,False,
69097031887,J7626,Budesonide non-comp unit,Budesonide,"Cipla USA, Inc.",UP TO 0.50 MG,2.0,30,1.0,30.0,False,
69097031953,J7626,Budesonide non-comp unit,Budesonide,"Cipla USA, Inc.",UP TO 0.50 MG,2.0,30,1.0,30.0,False,
69097031987,J7626,Budesonide non-comp unit,Budesonide,"Cipla USA, Inc.",UP TO 0.50 MG,2.0,30,1.0,30.0,False,
69097032153,J7626,Budesonide non-comp unit,Budesonide,"Cipla USA, Inc.",UP TO 0.50 MG,2.0,30,2.0,60.0,False,
69097032187,J7626,Budesonide non-comp unit,Budesonide,"Cipla USA, Inc.",UP TO 0.50 MG,2.0,30,2.0,60.0,False,
69097039878,J9264,Paclitaxel protein bound,Paclitaxel Protein-Bound,"Cipla USA, Inc.",1 MG ,1.0,1,100.0,100.0,False,
69097051607,J8530,Cyclophosphamide oral 25 mg,Cyclophosphamide,"Cipla USA, Inc.",25 MG,100.0,1,100.0,100.0,False,
69097051707,J8530,Cyclophosphamide oral 25 mg,Cyclophosphamide,"Cipla USA, Inc.",25 MG,100.0,1,200.0,200.0,False,
69097053637,J1071,Inj testosterone cypionate,Testosterone Cypionate,"Cipla USA, Inc.",1 MG,10.0,1,1000.0,1000.0,False,
69097053731,J1071,Inj testosterone cypionate,Testosterone Cypionate,"Cipla USA, Inc.",1 MG,1.0,1,200.0,200.0,False,
69097070896,J3430,Vitamin k phytonadione inj,Phytonadione,"Cipla USA, Inc.",1 MG,1.0,10,10.0,100.0,False,
69097070996,J3430,Vitamin k phytonadione inj,Phytonadione,"Cipla USA, Inc.",1 MG,0.5,10,1.0,10.0,False,
69097080232,J1071,Inj testosterone cypionate,Testosterone Cypionate,"Cipla USA, Inc.",1 MG,1.0,1,200.0,200.0,False,
69097080237,J1071,Inj testosterone cypionate,Testosterone Cypionate,"Cipla USA, Inc.",1 MG,10.0,1,2000.0,2000.0,False,
69097082096,J0291,"Inj., plazomicin, 5 mg",Zemdri ,"Cipla USA, Inc.",5 MG,10.0,10,100.0,1000.0,False,
69097084053,J7620,Albuterol ipratrop non-comp,Albuterol ipratropium,"Cipla USA, Inc.",2.5 MG/0.5 MG,3.0,30,1.0,30.0,False,
69097084064,J7620,Albuterol ipratrop non-comp,Albuterol ipratropium,"Cipla USA, Inc.",2.5 MG/0.5 MG,3.0,60,1.0,60.0,False,
69097084087,J7620,Albuterol ipratrop non-comp,Albuterol ipratropium,"Cipla USA, Inc.",2.5 MG/0.5 MG,3.0,30,1.0,30.0,False,
69097087067,J1932,"Inj, lanreotide, (cipla) 1mg",Lanreotide,"Cipla USA, Inc.",1 MG,0.5,1,120.0,120.0,False,
69097090567,J0894,Decitabine injection,Decitabine,"Cipla USA, Inc.",1 MG,1.0,1,50.0,50.0,False,
69097090667,J1930,Lanreotide injection,Lanreotide Acetate,"Cipla USA, Inc.",1 MG,0.5,1,120.0,120.0,False,
69097090950,J1954,Inj leu acet lutr dpt 7.5 mg,Leuprolide Acetate,"Cipla USA, Inc.",7.5 MG,1.0,1,3.0,3.0,False,
69097094808,J8522,"Capecitabine, oral, 50 mg",Capecitabine,"Cipla USA, Inc.",50 MG,120.0,1,1200.0,1200.0,False,
69097094903,J8522,"Capecitabine, oral, 50 mg",Capecitabine,"Cipla USA, Inc.",50 MG,60.0,1,180.0,180.0,False,
69238159403,J7520,"Sirolimus, oral",Sirolimus,"Amneal Pharmaceuticals, LLC",1 MG,60.0,1,60.0,60.0,False,
69238212209,J7510,Prednisolone oral per 5 mg,Prednisolone Sodium Phosphate,Amneal Pharmaceuticals Inc,5 MG,237.0,1,143.0,143.0,False,
69339013634,J3360,Diazepam injection,Diazepam,NATCO Pharma USA LLC,5 MG,2.0,10,2.0,20.0,False,
69339013705,J3360,Diazepam injection,Diazepam,NATCO Pharma USA LLC,5 MG,10.0,5,10.0,50.0,False,
69339013795,J3360,Diazepam injection,Diazepam,NATCO Pharma USA LLC,5 MG,10.0,5,10.0,50.0,False,
69448000512,J9045,Carboplatin injection,Paraplatin,"Accord BioPharma, Inc",50 MG,60.0,1,12.0,12.0,False,
69448000534,J9045,Carboplatin injection,Paraplatin,"Accord BioPharma, Inc",50 MG,45.0,1,9.0,9.0,False,
69448000538,J9045,Carboplatin injection,Paraplatin,"Accord BioPharma, Inc",50 MG,100.0,1,20.0,20.0,False,
69448001463,J1952,"Leuprolide inj, camcevi, 1mg",Camcevi,"Accord BioPharma, Inc",1 MG,1.0,1,42.0,42.0,False,
69448001505,Q5146,"Inj, hercessi, 10 mg",Hercessi,"Accord BioPharma, Inc",10 MG,1.0,1,15.0,15.0,False,
69448001611,Q5146,"Inj, hercessi, 10 mg",Hercessi,"Accord BioPharma, Inc",10 MG,1.0,1,42.0,42.0,False,
69448002363,J1952,"Leuprolide inj, camcevi, 1mg",Camcevi,"Accord BioPharma, Inc",1 MG,1.0,1,42.0,42.0,False,
69457000304,Q4180,"Revita, per sq cm",Revita ,Stimlabs LLC,1 SQ CM,4.0,1,4.0,4.0,False,
69457000311,Q4180,"Revita, per sq cm",Revita ,Stimlabs LLC,1 SQ CM,6.0,1,6.0,6.0,False,
69457000328,Q4180,"Revita, per sq cm",Revita ,Stimlabs LLC,1 SQ CM,16.0,1,16.0,16.0,False,
69457000335,Q4180,"Revita, per sq cm",Revita ,Stimlabs LLC,1 SQ CM,24.0,1,24.0,24.0,False,
69457000342,Q4180,"Revita, per sq cm",Revita ,Stimlabs LLC,1 SQ CM,36.0,1,36.0,36.0,False,
69457000359,Q4180,"Revita, per sq cm",Revita ,Stimlabs LLC,1 SQ CM,48.0,1,48.0,48.0,False,
69457000397,Q4180,"Revita, per sq cm",Revita ,Stimlabs LLC,1 SQ CM,24.0,1,24.0,24.0,False,
69543037110,J2469,Palonosetron hcl,Palonosetron,"Virtus Pharmaceuticals, LLC",25 MCG,5.0,10,10.0,100.0,False,
69639010101,J8655,"Oral netupitant, palonosetro",Akynzeo,"Helsinn Therapeutics (U.S.), Inc.",300 MG/0.5 MG,1.0,1,1.0,1.0,False,
69639010201,J1454,"Inj fosnetupitant, palonoset",Akynzeo,"Helsinn Therapeutics (U.S.), Inc.",0.25 MG,1.0,1,1.0,1.0,False,
69639010501,J1454,"Inj fosnetupitant, palonoset",Akynzeo,"Helsinn Therapeutics (U.S.), Inc.",0.25 MG,1.0,1,1.0,1.0,False,
69639010601,J1454,"Inj fosnetupitant, palonoset",Akynzeo,"Helsinn Therapeutics (U.S.), Inc.",0.25 MG,1.0,1,1.0,1.0,False,
69784020560,J7631,Cromolyn sodium noncomp unit,Cromolyn Sodium,Woodward Pharma Services LLC,10 MG,2.0,60,2.0,120.0,False,
69800025001,J1554,Inj. asceniv,Asceniv,"ADMA Biologics, Inc",500 MG,50.0,1,10.0,10.0,False,
69800420201,90371,Hep b ig im,Nabi-Hb,"ADMA Biologics, Inc",1 ML,1.0,1,1.0,1.0,False,
69800420301,90371,Hep b ig im,Nabi-Hb,"ADMA Biologics, Inc",1 ML,5.0,1,5.0,5.0,False,
69800650201,J1556,"Inj, imm glob bivigam, 500mg",Bivigam,"ADMA Biologics, Inc",500 MG,50.0,1,10.0,10.0,False,
69800650301,J1556,"Inj, imm glob bivigam, 500mg",Bivigam,"ADMA Biologics, Inc",500 MG,100.0,1,20.0,20.0,False,
69911047402,J7210,"Inj, afstyla, 1 i.u.",Afstyla,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911047502,J7210,"Inj, afstyla, 1 i.u.",Afstyla,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911047602,J7210,"Inj, afstyla, 1 i.u.",Afstyla,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911047702,J7210,"Inj, afstyla, 1 i.u.",Afstyla,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911047802,J7210,"Inj, afstyla, 1 i.u.",Afstyla,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911048002,J7210,"Inj, afstyla, 1 i.u.",Afstyla,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911048102,J7210,"Inj, afstyla, 1 i.u.",Afstyla,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911086402,J7202,Factor ix idelvion inj,Idelvion,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911086502,J7202,Factor ix idelvion inj,Idelvion,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911086602,J7202,Factor ix idelvion inj,Idelvion,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911086702,J7202,Factor ix idelvion inj,Idelvion,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69911086902,J7202,Factor ix idelvion inj,Idelvion,CSL Behring L.L.C.,1 IU,1.0,1,1.0,1.0,False,
69918072002,J9017,Arsenic trioxide injection,Arsenic Trioxide,"Nordic Pharma, Inc",1 MG,10.0,2,10.0,20.0,False,
69918072010,J9017,Arsenic trioxide injection,Arsenic Trioxide,"Nordic Pharma, Inc",1 MG,10.0,10,10.0,100.0,False,
69918089910,J2597,Inj desmopressin acetate,Desmopressin Acetate,"Nordic Pharma, Inc",1 MCG,1.0,10,4.0,40.0,False,
69918089911,J2597,Inj desmopressin acetate,Desmopressin Acetate,"Nordic Pharma, Inc",1 MCG,1.0,10,4.0,40.0,False,
69918090110,J2597,Inj desmopressin acetate,Desmopressin Acetate,"Nordic Pharma, Inc",1 MCG,10.0,1,40.0,40.0,False,
69918090111,J2597,Inj desmopressin acetate,Desmopressin Acetate,"Nordic Pharma, Inc",1 MCG,10.0,1,40.0,40.0,False,
69918090112,J2597,Inj desmopressin acetate,Desmopressin Acetate,"Nordic Pharma, Inc",1 MCG,10.0,1,40.0,40.0,False,
70020191001,J9207,Ixabepilone injection,Ixempra Kit,"R-Pharm US, LLC",1 MG,1.0,1,15.0,15.0,False,
70020191101,J9207,Ixabepilone injection,Ixempra Kit,"R-Pharm US, LLC",1 MG,1.0,1,45.0,45.0,False,
70095002502,J0456,Azithromycin,Azithromycin,"Sun Pharmaceutical Industries, Inc.",500 MG,1.0,10,1.0,10.0,False,
70095002602,J2597,Inj desmopressin acetate,Desmopressin Acetate,"Sun Pharmaceutical Industries, Inc.",1 MCG,1.0,10,4.0,40.0,False,
70095003101,J2597,Inj desmopressin acetate,Desmopressin Acetate,"Sun Pharmaceutical Industries, Inc.",1 MCG,10.0,1,40.0,40.0,False,
70114010101,Q5111,"Injection, udenyca 0.5 mg",Udenyca  ,"Coherus BioSciences, Inc.",0.5 MG,0.6,1,12.0,12.0,False,
70114012001,Q5111,"Injection, udenyca 0.5 mg",Udenyca  ,"Coherus BioSciences, Inc.",0.5 MG,0.6,1,12.0,12.0,False,
70114013001,Q5111,"Injection, udenyca 0.5 mg",Udenyca  ,"Coherus BioSciences, Inc.",0.5 MG,0.6,1,12.0,12.0,False,
70114034001,J3263,"Inj, toripalimab-tpzi, 1 mg",Loqtorzi,"Coherus BioSciences, Inc.",1 MG,6.0,1,240.0,240.0,False,
70114044001,Q5128,"Inj, cimerli, 0.1 mg",Cimerli,Sandoz Inc.,0.1 MG,0.05,1,3.0,3.0,False,
70114044101,Q5128,"Inj, cimerli, 0.1 mg",Cimerli,Sandoz Inc.,0.1 MG,0.05,1,5.0,5.0,False,
70121104902,J3301,Triamcinolone acet inj nos,Triamcinolone Acetonide,"Amneal Pharmaceuticals, LLC",10 MG,1.0,1,4.0,4.0,False,
70121104905,J3301,Triamcinolone acet inj nos,Triamcinolone Acetonide,"Amneal Pharmaceuticals, LLC",10 MG,1.0,25,4.0,100.0,False,
70121107605,J1938,"Inj, furosemide, 1 mg",Furosemide,"Amneal Pharmaceuticals, LLC",1 MG,10.0,25,100.0,2500.0,False,
70121109901,J0641,Inj levoleucovorin nos 0.5mg,Levoleucovorin Calcium,"Amneal Pharmaceuticals, LLC",0.5 MG,1.0,1,100.0,100.0,False,
70121116801,J3301,Triamcinolone acet inj nos,Triamcinolone Acetonide,"Amneal Pharmaceuticals, LLC",10 MG,5.0,1,20.0,20.0,False,
70121116901,J3301,Triamcinolone acet inj nos,Triamcinolone Acetonide,"Amneal Pharmaceuticals, LLC",10 MG,10.0,1,40.0,40.0,False,
70121122101,J9171,Docetaxel injection,Docetaxel,"Amneal Pharmaceuticals, LLC",1 MG,1.0,1,20.0,20.0,False,
70121122201,J9171,Docetaxel injection,Docetaxel,"Amneal Pharmaceuticals, LLC",1 MG,4.0,1,80.0,80.0,False,
70121122301,J9171,Docetaxel injection,Docetaxel,"Amneal Pharmaceuticals, LLC",1 MG,8.0,1,160.0,160.0,False,
70121123601,J9027,Clofarabine injection,Clofarabine,"Amneal Pharmaceuticals, LLC",1 MG,20.0,1,20.0,20.0,False,
70121123701,J9025,Azacitidine injection,Azacitidine,"Amneal Pharmaceuticals, LLC",1 MG,1.0,1,100.0,100.0,False,
70121123801,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,"Amneal Pharmaceuticals, LLC",5 MG,1.0,1,100.0,100.0,False,
70121123901,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,"Amneal Pharmaceuticals, LLC",5 MG,1.0,1,200.0,200.0,False,
70121124001,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,"Amneal Pharmaceuticals, LLC",5 MG,1.0,1,400.0,400.0,False,
70121139505,J1596,"Inj, glycopyrrolate, 0.1 mg",Glycopyrrolate Injection,"Amneal Pharmaceuticals, LLC",0.1 MG,2.0,25,4.0,100.0,False,
70121139605,J1596,"Inj, glycopyrrolate, 0.1 mg",Glycopyrrolate Injection,"Amneal Pharmaceuticals, LLC",0.1 MG,5.0,25,10.0,250.0,False,
70121139707,J1596,"Inj, glycopyrrolate, 0.1 mg",Glycopyrrolate Injection,"Amneal Pharmaceuticals, LLC",0.1 MG,20.0,10,40.0,400.0,False,
70121139905,J1100,Dexamethasone sodium phos,Dexamethasone Sodium Phosphate,"Amneal Pharmaceuticals, LLC",1 MG,1.0,25,10.0,250.0,False,
70121145307,J2185,Meropenem,Meropenem,"Amneal Pharmaceuticals, LLC",100 MG,1.0,10,10.0,100.0,False,
70121145407,J2185,Meropenem,Meropenem,"Amneal Pharmaceuticals, LLC",100 MG,1.0,10,5.0,50.0,False,
70121146302,J9395,"Injection, fulvestrant",Fulvestrant,"Amneal Pharmaceuticals, LLC",25 MG,5.0,2,10.0,20.0,False,
70121148202,J9050,Carmustine injection,Carmustine,"Amneal Pharmaceuticals, LLC",100 MG,1.0,1,1.0,1.0,False,
70121148307,J9017,Arsenic trioxide injection,Arsenic Trioxide,"Amneal Pharmaceuticals, LLC",1 MG,10.0,10,10.0,100.0,False,
70121155205,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,1.0,25,80.0,2000.0,False,
70121156801,Q5125,"Inj, releuko 1 mcg",Releuko,"Amneal Pharmaceuticals, LLC",1 MCG,0.5,1,300.0,300.0,False,
70121156807,Q5125,"Inj, releuko 1 mcg",Releuko,"Amneal Pharmaceuticals, LLC",1 MCG,0.5,10,300.0,3000.0,False,
70121157001,Q5125,"Inj, releuko 1 mcg",Releuko,"Amneal Pharmaceuticals, LLC",1 MCG,0.8,1,480.0,480.0,False,
70121157007,Q5125,"Inj, releuko 1 mcg",Releuko,"Amneal Pharmaceuticals, LLC",1 MCG,0.8,10,480.0,4800.0,False,
70121157201,J0641,Inj levoleucovorin nos 0.5mg,Levoleucovorin Calcium,"Amneal Pharmaceuticals, LLC",0.5 MG,17.5,1,350.0,350.0,False,
70121157301,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,1.0,1,40.0,40.0,False,
70121157305,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,1.0,25,40.0,1000.0,False,
70121157401,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,1.0,1,80.0,80.0,False,
70121157405,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,1.0,25,80.0,2000.0,False,
70121157705,J2371,Inj phenylephrine hcl 20 mcg,Phenylephrine HCl,"Amneal Pharmaceuticals, LLC",20 MCG,1.0,25,500.0,12500.0,False,
70121157807,J2371,Inj phenylephrine hcl 20 mcg,Phenylephrine HCl,"Amneal Pharmaceuticals, LLC",20 MCG,5.0,10,2500.0,25000.0,False,
70121157901,J2371,Inj phenylephrine hcl 20 mcg,Phenylephrine HCl,"Amneal Pharmaceuticals, LLC",20 MCG,10.0,1,5000.0,5000.0,False,
70121158005,J0780,Prochlorperazine injection,Prochlorperazine Edisylate,"Amneal Pharmaceuticals, LLC",10 MG,2.0,25,1.0,25.0,False,
70121158007,J0780,Prochlorperazine injection,Prochlorperazine Edisylate,"Amneal Pharmaceuticals, LLC",10 MG,2.0,10,1.0,10.0,False,
70121160901,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,10.0,1,400.0,400.0,False,
70121160905,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,10.0,25,400.0,10000.0,False,
70121161001,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,5.0,1,400.0,400.0,False,
70121161005,J1010,"Inj, methylpred acetate 1 mg",Methylprednisolone Acetate,"Amneal Pharmaceuticals, LLC",1 MG,5.0,25,400.0,10000.0,False,
70121162701,Q5130,"Inj, fylnetra, 0.5 mg",Fylnetra,"Amneal Pharmaceuticals, LLC",0.5 MG,0.6,1,12.0,12.0,False,
70121163001,J9342,Inj thiotepa nos 1 mg,Tepadina,"Amneal Pharmaceuticals, LLC",1 MG,1.0,1,15.0,15.0,False,
70121163101,J9342,Inj thiotepa nos 1 mg,Tepadina,"Amneal Pharmaceuticals, LLC",1 MG,1.0,1,100.0,100.0,False,
70121164205,J2598,"Inj, vasopressin, 1 unit",Vasopressin,"Amneal Pharmaceuticals, LLC",1 UNIT,1.0,25,20.0,500.0,False,
70121164207,J2598,"Inj, vasopressin, 1 unit",Vasopressin,"Amneal Pharmaceuticals, LLC",1 UNIT,1.0,10,20.0,200.0,False,
70121164707,J3243,Tigecycline injection,Tigecycline,"Amneal Pharmaceuticals, LLC",1 MG,1.0,10,50.0,500.0,False,
70121165101,J3301,Triamcinolone acet inj nos,"Triamcinolone Acetonide
","Amneal Pharmaceuticals, LLC",10 MG,1.0,1,4.0,4.0,False,
70121165105,J3301,Triamcinolone acet inj nos,"Triamcinolone Acetonide
","Amneal Pharmaceuticals, LLC",10 MG,1.0,25,4.0,100.0,False,
70121165201,J3301,Triamcinolone acet inj nos,"Triamcinolone Acetonide
","Amneal Pharmaceuticals, LLC",10 MG,5.0,1,20.0,20.0,False,
70121165301,J3301,Triamcinolone acet inj nos,"Triamcinolone Acetonide
","Amneal Pharmaceuticals, LLC",10 MG,10.0,1,40.0,40.0,False,
70121165401,J3301,Triamcinolone acet inj nos,"Triamcinolone Acetonide
","Amneal Pharmaceuticals, LLC",10 MG,5.0,1,20.0,20.0,False,
70121165501,J3301,Triamcinolone acet inj nos,"Triamcinolone Acetonide
","Amneal Pharmaceuticals, LLC",10 MG,10.0,1,40.0,40.0,False,
70121165701,J3301,Triamcinolone acet inj nos,"Triamcinolone Acetonide
","Amneal Pharmaceuticals, LLC",10 MG,1.0,1,4.0,4.0,False,
70121165801,J9017,Arsenic trioxide injection,Arsenic Trioxide,"Amneal Pharmaceuticals, LLC",1 MG,6.0,10,12.0,120.0,False,
70121169402,J2562,Plerixafor injection,Plerixafor,"Amneal Pharmaceuticals, LLC",1 MG,1.2,1,24.0,24.0,False,
70121169807,J1596,"Inj, glycopyrrolate, 0.1 mg",Glycopyrrolate Injection,"Amneal Pharmaceuticals, LLC",0.1 MG,1.0,10,2.0,20.0,False,
70121169907,J1596,"Inj, glycopyrrolate, 0.1 mg",Glycopyrrolate Injection,"Amneal Pharmaceuticals, LLC",0.1 MG,2.0,10,4.0,40.0,False,
70121170507,J0461,Atropine sulfate injection,Atropine Sulfate,"Amneal Pharmaceuticals, LLC",0.01 MG,5.0,10,50.0,500.0,False,
70121170602,J0461,Atropine sulfate injection,Atropine Sulfate,"Amneal Pharmaceuticals, LLC",0.01 MG,10.0,10,100.0,1000.0,False,
70121170604,J0461,Atropine sulfate injection,Atropine Sulfate,"Amneal Pharmaceuticals, LLC",0.01 MG,10.0,24,100.0,2400.0,False,
70121171607,J1805,"Inj, esmolol hcl, 10mg",Esmolol HCl,"Amneal Pharmaceuticals, LLC",10 MG,250.0,10,250.0,2500.0,False,
70121171707,J1805,"Inj, esmolol hcl, 10mg",Esmolol HCl,"Amneal Pharmaceuticals, LLC",10 MG,100.0,10,200.0,2000.0,False,
70121171902,J3475,Inj magnesium sulfate,Magnesium Sulfate,"Amneal Pharmaceuticals, LLC",500 MG,50.0,15,4.0,60.0,False,
70121171909,J3475,Inj magnesium sulfate,Magnesium Sulfate,"Amneal Pharmaceuticals, LLC",500 MG,50.0,24,4.0,96.0,False,
70121172003,J3475,Inj magnesium sulfate,Magnesium Sulfate,"Amneal Pharmaceuticals, LLC",500 MG,100.0,12,8.0,96.0,False,
70121172009,J3475,Inj magnesium sulfate,Magnesium Sulfate,"Amneal Pharmaceuticals, LLC",500 MG,100.0,24,8.0,192.0,False,
70121173209,J2795,Ropivacaine hcl injection,Ropivacaine HCl,"Amneal Pharmaceuticals, LLC",1 MG,100.0,24,200.0,4800.0,False,
70121173309,J2795,Ropivacaine hcl injection,Ropivacaine HCl,"Amneal Pharmaceuticals, LLC",1 MG,200.0,24,400.0,9600.0,False,
70121173403,J2795,Ropivacaine hcl injection,Ropivacaine HCl,"Amneal Pharmaceuticals, LLC",1 MG,100.0,12,500.0,6000.0,False,
70121174304,J9261,Nelarabine injection,Nelarabine,"Amneal Pharmaceuticals, LLC",50 MG,50.0,6,5.0,30.0,False,
70121174402,J1455,Foscarnet sodium injection,Foscarnet Sodium,"Amneal Pharmaceuticals, LLC",1000 MG,250.0,12,6.0,72.0,False,
70121175401,Q5126,Inj alymsys 10 mg,Alymsys,"Amneal Pharmaceuticals, LLC",10 MG,4.0,1,10.0,10.0,False,
70121175501,Q5126,Inj alymsys 10 mg,Alymsys,"Amneal Pharmaceuticals, LLC",10 MG,16.0,1,40.0,40.0,False,
